icpnet
2025-04-12 19:52:33.356070, ill_name: ag_i10_hor, acc_TOP1: 8.9300, acc_TOP5: 55.6700, loss_test: 17.793, avg_time: 0.011, avg_FPS:93.002
2025-04-12 19:53:08.107499, ill_name: ag_i10_ul, acc_TOP1: 14.9000, acc_TOP5: 63.4300, loss_test: 9.063, avg_time: 0.013, avg_FPS:77.289
2025-04-12 19:53:42.909190, ill_name: ag_i10_ur, acc_TOP1: 11.0000, acc_TOP5: 58.6000, loss_test: 10.519, avg_time: 0.011, avg_FPS:94.542
2025-04-12 19:54:17.495145, ill_name: ag_i10_ver, acc_TOP1: 12.0500, acc_TOP5: 52.0200, loss_test: 13.476, avg_time: 0.011, avg_FPS:94.170
2025-04-12 19:54:52.771438, ill_name: ag_i12_hor, acc_TOP1: 9.4500, acc_TOP5: 51.2500, loss_test: 19.757, avg_time: 0.011, avg_FPS:94.874
2025-04-12 19:55:28.239474, ill_name: ag_i12_ul, acc_TOP1: 32.5300, acc_TOP5: 72.9400, loss_test: 6.416, avg_time: 0.010, avg_FPS:100.496
2025-04-12 19:56:02.963900, ill_name: ag_i12_ur, acc_TOP1: 10.3200, acc_TOP5: 51.1200, loss_test: 9.122, avg_time: 0.011, avg_FPS:93.914
2025-04-12 19:56:37.739878, ill_name: ag_i12_ver, acc_TOP1: 23.6200, acc_TOP5: 78.3200, loss_test: 6.927, avg_time: 0.011, avg_FPS:91.175
2025-04-12 19:57:12.100382, ill_name: ag_i14_hor, acc_TOP1: 9.6500, acc_TOP5: 42.5400, loss_test: 12.916, avg_time: 0.011, avg_FPS:94.518
2025-04-12 19:57:45.914042, ill_name: ag_i14_ul, acc_TOP1: 10.2500, acc_TOP5: 50.9900, loss_test: 10.252, avg_time: 0.010, avg_FPS:102.500
2025-04-12 19:58:21.000709, ill_name: ag_i14_ur, acc_TOP1: 8.8600, acc_TOP5: 48.8900, loss_test: 11.441, avg_time: 0.010, avg_FPS:99.711
2025-04-12 19:58:55.319437, ill_name: ag_i14_ver, acc_TOP1: 9.8000, acc_TOP5: 45.8800, loss_test: 21.249, avg_time: 0.010, avg_FPS:100.235

mambaout
2025-04-12 19:59:41.676593, ill_name: ag_i4_hor, acc_TOP1: 14.0200, acc_TOP5: 59.0700, loss_test: 11.669, avg_time: 0.012, avg_FPS:81.534
2025-04-12 20:00:22.633523, ill_name: ag_i4_ul, acc_TOP1: 11.4900, acc_TOP5: 51.3400, loss_test: 15.764, avg_time: 0.013, avg_FPS:77.211
2025-04-12 20:01:04.071277, ill_name: ag_i4_ur, acc_TOP1: 12.7700, acc_TOP5: 51.3400, loss_test: 15.212, avg_time: 0.014, avg_FPS:70.347
2025-04-12 20:01:46.687250, ill_name: ag_i4_ver, acc_TOP1: 8.2400, acc_TOP5: 61.6000, loss_test: 21.364, avg_time: 0.015, avg_FPS:67.791
2025-04-12 20:02:28.717700, ill_name: ag_i6_hor, acc_TOP1: 9.3200, acc_TOP5: 55.6300, loss_test: 18.984, avg_time: 0.014, avg_FPS:69.466
2025-04-12 20:03:11.627225, ill_name: ag_i6_ul, acc_TOP1: 8.8100, acc_TOP5: 48.2500, loss_test: 17.703, avg_time: 0.014, avg_FPS:69.387
2025-04-12 20:03:53.432359, ill_name: ag_i6_ur, acc_TOP1: 24.6900, acc_TOP5: 78.0100, loss_test: 10.999, avg_time: 0.015, avg_FPS:66.626
2025-04-12 20:04:36.144940, ill_name: ag_i6_ver, acc_TOP1: 6.8900, acc_TOP5: 58.3500, loss_test: 23.753, avg_time: 0.014, avg_FPS:69.894
2025-04-12 20:05:18.355251, ill_name: ag_i8_hor, acc_TOP1: 11.3500, acc_TOP5: 50.9700, loss_test: 14.985, avg_time: 0.013, avg_FPS:78.313
2025-04-12 20:05:58.992956, ill_name: ag_i8_ul, acc_TOP1: 12.2400, acc_TOP5: 50.4500, loss_test: 12.127, avg_time: 0.013, avg_FPS:76.352
2025-04-12 20:06:40.098451, ill_name: ag_i8_ur, acc_TOP1: 18.2200, acc_TOP5: 57.6500, loss_test: 11.293, avg_time: 0.013, avg_FPS:76.021
2025-04-12 20:07:22.097094, ill_name: ag_i8_ver, acc_TOP1: 11.3500, acc_TOP5: 50.9700, loss_test: 15.015, avg_time: 0.013, avg_FPS:78.849
2025-04-12 20:08:04.706566, ill_name: ag_i10_hor, acc_TOP1: 10.9500, acc_TOP5: 51.8500, loss_test: 15.106, avg_time: 0.013, avg_FPS:77.750
2025-04-12 20:08:46.819914, ill_name: ag_i10_ul, acc_TOP1: 11.3600, acc_TOP5: 50.8000, loss_test: 13.242, avg_time: 0.013, avg_FPS:75.601
2025-04-12 20:09:29.878721, ill_name: ag_i10_ur, acc_TOP1: 11.4800, acc_TOP5: 50.9800, loss_test: 12.433, avg_time: 0.015, avg_FPS:67.754
2025-04-12 20:10:13.218825, ill_name: ag_i10_ver, acc_TOP1: 16.0500, acc_TOP5: 61.4600, loss_test: 9.918, avg_time: 0.015, avg_FPS:68.557
2025-04-12 20:10:55.955191, ill_name: ag_i12_hor, acc_TOP1: 11.3500, acc_TOP5: 50.9700, loss_test: 14.996, avg_time: 0.014, avg_FPS:73.392
2025-04-12 20:11:40.761292, ill_name: ag_i12_ul, acc_TOP1: 11.3500, acc_TOP5: 50.9600, loss_test: 13.691, avg_time: 0.013, avg_FPS:76.234
2025-04-12 20:12:24.148013, ill_name: ag_i12_ur, acc_TOP1: 11.3600, acc_TOP5: 50.9700, loss_test: 12.504, avg_time: 0.013, avg_FPS:77.935
2025-04-12 20:13:06.930007, ill_name: ag_i12_ver, acc_TOP1: 11.3500, acc_TOP5: 50.9700, loss_test: 15.011, avg_time: 0.013, avg_FPS:75.860
2025-04-12 20:13:51.380702, ill_name: ag_i14_hor, acc_TOP1: 8.1200, acc_TOP5: 42.0500, loss_test: 13.882, avg_time: 0.013, avg_FPS:78.563
2025-04-12 20:14:33.320020, ill_name: ag_i14_ul, acc_TOP1: 11.3500, acc_TOP5: 50.9700, loss_test: 14.328, avg_time: 0.014, avg_FPS:71.354
2025-04-12 20:15:15.224833, ill_name: ag_i14_ur, acc_TOP1: 11.3500, acc_TOP5: 50.9700, loss_test: 13.196, avg_time: 0.013, avg_FPS:76.729
2025-04-12 20:15:57.863742, ill_name: ag_i14_ver, acc_TOP1: 14.4900, acc_TOP5: 50.1100, loss_test: 13.900, avg_time: 0.013, avg_FPS:78.906
